Month_Label,Chain,Brand,Article_Code,EAN,Primary_NSV_Lakh,Derivation_Method
Dec'24,RMT-SANCUS,MAMAEARTH,8904417320732,8904417320732,0.0005259102344103572,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8904417321722,8904417321722,0.005987058024731824,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8904417322361,8904417322361,0.11355611731489097,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8904417322552,8904417322552,0.008895067485078172,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8904417322569,8904417322569,0.00933790790890134,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8904417322675,8904417322675,0.0006354744614927699,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8904417322774,8904417322774,0.156972559495991,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8904417322798,8904417322798,0.1963545381275915,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8904417323696,8904417323696,0.09472452825717519,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8904417324617,8904417324617,0.008064692641877381,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8904417324679,8904417324679,0.04374527583989542,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8904417324686,8904417324686,4.419124077668593e-09,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8904417325294,8904417325294,0.0073636178264001,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8904417325478,8904417325478,0.039264712924849635,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8904417325485,8904417325485,0.002490984675559995,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8904417325584,8904417325584,0.02549108697756716,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8904417325997,8904417325997,7.954423339803469e-08,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8904417326017,8904417326017,7.070598524269749e-08,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8904417326031,8904417326031,7.070598524269749e-08,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087770008,8906087770008,0.0743791836611581,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087770022,8906087770022,0.12575179686320814,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087770046,8906087770046,0.024082609101012866,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087770060,8906087770060,0.0001679620679440279,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087770084,8906087770084,0.02362373215527436,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087770121,8906087770121,0.010780865057326523,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087770152,8906087770152,0.008375842458082742,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087770435,8906087770435,0.005858273552246551,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087770442,8906087770442,0.16437775565206422,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087770459,8906087770459,0.006012978808961624,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087770510,8906087770510,0.02958763921072782,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087770527,8906087770527,0.04626855267828985,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087770534,8906087770534,0.09274093550404149,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087770558,8906087770558,0.013008880277246558,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087770640,8906087770640,0.03097311530142663,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087770657,8906087770657,0.07258331422152617,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087770664,8906087770664,0.09449846132818182,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087770671,8906087770671,0.5024072222494496,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087770695,8906087770695,0.003006913896301969,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087770701,8906087770701,2.0966871238335076e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087770893,8906087770893,0.0005882676104455184,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087770947,8906087770947,0.0008122305863512794,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087771142,8906087771142,0.00033379816270465347,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087771180,8906087771180,0.5630634046090448,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087771203,8906087771203,0.00987000966570633,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087771319,8906087771319,0.003601392628795553,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087771326,8906087771326,0.0005088068984925143,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087771333,8906087771333,0.27556997656501064,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087771340,8906087771340,0.0008751014646042799,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087771685,8906087771685,0.0017117561452707568,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087771807,8906087771807,1.4547659498874024,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087771814,8906087771814,0.065251518561288,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087771845,8906087771845,0.0011004423444410506,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087771883,8906087771883,0.09230560076665326,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087771944,8906087771944,0.0007481083694503343,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087771968,8906087771968,0.00010030704596455279,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087771982,8906087771982,0.00021039538116251886,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087772040,8906087772040,0.0006877898199738736,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087772170,8906087772170,0.001172340588316512,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087772187,8906087772187,0.8366809140461365,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087772279,8906087772279,0.004576096375744569,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087772330,8906087772330,0.00038028141588927,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087772378,8906087772378,0.015195091030297626,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087772439,8906087772439,0.007804412904832384,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087772460,8906087772460,0.03476750551253774,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087772477,8906087772477,0.0005218172416895863,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087772484,8906087772484,0.0018114179616697385,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087772491,8906087772491,0.0030832361600310327,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087772545,8906087772545,0.004765909282055554,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087772552,8906087772552,0.0006455173628716892,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087772613,8906087772613,0.031338286211616204,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087772859,8906087772859,0.29961052760546214,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087772873,8906087772873,0.0007518436977423786,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087772897,8906087772897,0.012041222026841698,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087772941,8906087772941,0.001173594735729755,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087773016,8906087773016,0.0017888831177983902,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087773115,8906087773115,0.0016317019075039972,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087773375,8906087773375,0.01231643741809117,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087773474,8906087773474,0.0033540751631523824,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087773511,8906087773511,0.006772478828292186,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087773535,8906087773535,0.0053643886743244855,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087773917,8906087773917,0.0007791494654183125,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087773924,8906087773924,0.05116032698259081,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087774020,8906087774020,0.004864047171539072,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087774259,8906087774259,0.008597235756827214,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087775089,8906087775089,0.02973129368887422,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087775096,8906087775096,0.0046587438416556635,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087775126,8906087775126,0.0004272688836413369,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087775188,8906087775188,0.0013500768224651773,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087775522,8906087775522,0.008083861693600319,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087775539,8906087775539,0.0004502074931427134,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087775546,8906087775546,0.0014769419727420146,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087775607,8906087775607,0.00047905514563961895,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087775645,8906087775645,0.0015615911782746218,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087775690,8906087775690,0.00022888588012833142,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087775713,8906087775713,0.0009419734177972723,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087775812,8906087775812,0.003776378389418264,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087776000,8906087776000,0.0021013944871515443,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087776024,8906087776024,0.00011449596955309617,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087776109,8906087776109,0.05047279216200729,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087776116,8906087776116,0.014958642333626515,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087776123,8906087776123,0.05477908585700996,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087776215,8906087776215,0.15638322768383137,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087776352,8906087776352,8.083882631831167e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087776413,8906087776413,0.0012033668165533503,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087776536,8906087776536,0.0018296587801252277,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087776604,8906087776604,0.00030012039261070276,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087776628,8906087776628,0.002128867844490545,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087776734,8906087776734,0.0003364897837699903,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087776758,8906087776758,0.006327711926650065,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087776895,8906087776895,0.0005895619718877518,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087776932,8906087776932,0.0012519086849844682,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087777212,8906087777212,0.0005981023710802912,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087777229,8906087777229,0.0019988838337306504,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087777762,8906087777762,0.0022214459473038867,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087777847,8906087777847,0.00013213976434554855,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087778233,8906087778233,0.07338344822552467,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087778240,8906087778240,0.04520777641974667,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087778264,8906087778264,0.0005132640270372576,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087778271,8906087778271,0.007661927703876145,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087778288,8906087778288,0.000880932056912448,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087778455,8906087778455,0.06868533440662879,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087778479,8906087778479,0.0020018587880596237,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087778486,8906087778486,0.008796518516472415,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087778523,8906087778523,0.00775747587002191,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087778776,8906087778776,0.006354051254360423,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087778783,8906087778783,0.003404452533494364,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087779032,8906087779032,1.2915372041520132,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087779124,8906087779124,0.006318733375050291,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087779216,8906087779216,0.014859375417145848,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087779254,8906087779254,0.0030246376672535013,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087779261,8906087779261,0.005398724516907265,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087779292,8906087779292,0.00024807460069840864,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087779322,8906087779322,0.00042285847048103534,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087779339,8906087779339,0.0005103469632336013,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087779353,8906087779353,0.00017084289493018182,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,MAMAEARTH,8906087779407,8906087779407,0.000147300011406433,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417300079,8904417300079,1.2328359772604823e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417300123,8904417300123,0.00044804860886262817,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417300598,8904417300598,1.091872348976342e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417301632,8904417301632,1.3942090351166718e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417302578,8904417302578,0.0007242768092616233,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417303131,8904417303131,0.000933932409847142,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417306217,8904417306217,5.6044397587716995e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417306231,8904417306231,0.004429732784156105,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417306248,8904417306248,0.02490138572619085,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417306521,8904417306521,0.00048083695039770016,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417306576,8904417306576,0.0029718967684538664,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417307139,8904417307139,0.00028221409358516715,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417307146,8904417307146,0.00027014671635645676,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417307269,8904417307269,4.343874052027708e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417307771,8904417307771,0.0003155544471851611,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417308501,8904417308501,0.0002201637953928221,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417309171,8904417309171,0.0009460533091644011,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417309188,8904417309188,0.0006781944288318562,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417309799,8904417309799,2.3478107507293037e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417311297,8904417311297,0.00017338597859650287,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417311327,8904417311327,6.203206083451599e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417311495,8904417311495,4.074442328210247e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417311662,8904417311662,0.0009873265894260607,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417311907,8904417311907,0.0006582773236805579,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417313000,8904417313000,6.746727354982747e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417313437,8904417313437,2.7983368993851295e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417313956,8904417313956,2.389216245446119e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417313970,8904417313970,8.523904999027554e-07,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417314601,8904417314601,3.503752538754722e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417314618,8904417314618,0.0022749972054656904,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417314755,8904417314755,0.016435653863893895,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417315134,8904417315134,0.0003935075227089978,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417315141,8904417315141,0.054024608877144435,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417316049,8904417316049,3.9980606548045916e-07,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417316056,8904417316056,0.001904885715922547,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417316926,8904417316926,6.279662885489992e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417316933,8904417316933,0.0003501425288110826,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417317282,8904417317282,0.0002479904066784074,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417317718,8904417317718,0.00012395870987484174,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417318890,8904417318890,0.00025594236082666715,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417319538,8904417319538,0.0006993576713266021,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417319637,8904417319637,0.00011222989794638242,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417321722,8904417321722,4.248619016833734e-06,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417322507,8904417322507,0.0005718049655527791,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417322521,8904417322521,0.000824853447785831,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417322552,8904417322552,1.861020845067016e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417322569,8904417322569,2.510901140169783e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417322828,8904417322828,9.46674393266708e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417322972,8904417322972,0.00010794399676585816,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417322989,8904417322989,0.0003082256150958185,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417323276,8904417323276,0.0002794216083790603,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417323801,8904417323801,1.0269648759239238e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417323894,8904417323894,6.99880749219539e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417324426,8904417324426,0.00014046533897270396,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417324624,8904417324624,6.899417439606765e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417325324,8904417325324,0.003697512486813895,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417325348,8904417325348,0.0034562245730096796,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8904417325447,8904417325447,2.2204474900085534e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8906087772019,8906087772019,7.198680695438199e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8906087772040,8906087772040,0.004824865868129592,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8906087772057,8906087772057,0.00032361687876129364,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8906087772064,8906087772064,0.0007926134061750366,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8906087772071,8906087772071,0.0001225847095844112,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8906087772095,8906087772095,0.0014959842744967904,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8906087773740,8906087773740,0.0004965753930930678,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8906087773849,8906087773849,0.0033132001830428154,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8906087773863,8906087773863,0.00016825338024734928,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8906087774105,8906087774105,7.820268956534781e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8906087774488,8906087774488,1.4897736312167952e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8906087774495,8906087774495,4.961167672607307e-05,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8906087774624,8906087774624,0.0001391523125962709,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8906087774808,8906087774808,0.00020076786553710344,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8906087775058,8906087775058,0.0001901300661315679,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8906087775607,8906087775607,0.00394848577500073,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8906087775645,8906087775645,0.03682005451315815,Brand_Pareto_Assortment_Fallback
Dec'24,RMT-SANCUS,THE DERMA CO,8906087775690,8906087775690,0.00043925174540187346,Brand_Pareto_Assortment_Fallback
