col0,Unique,Zone,State,City,SO/ASE Emp Code,SO/ASE Name,Chain Name,Store Type,DC Code,DC Name,Internal Code,Site Code,Site Name,Article,Article_1,EAN,Chain Article Description,Net Weight,Description as per Fountain,Brand,Category,Sub_category,Range,MRP,Sales Qty,MRP Sales Value,NSV,Per pc,With Tax,L,Revised Month,Month,Year,PPT Category,MRP 2,M-Value,MRP In Lac
,Shoppers stop 130,North,Delhi,Noida,,,Shoppers stop ,Non BA Counter,,,,130.0,SSL-GIP NOIDA( 130 ),,,8906087778356.0,Glow+ Mousse Night Gel 50gm,50.0,Glow+ Mousse Night Gel 50gm,Aqualogica,Face,Face Cream,Glow+,599.0,1.0,599.0,0.0030995711864406786,599.0,,0.3894,45839.0,July,2025.0,Aqualogica,599.0,599.0,0.00599
,Shoppers stop 130,North,Delhi,Noida,,,Shoppers stop ,Non BA Counter,,,,130.0,SSL-GIP NOIDA( 130 ),,,8906087778547.0,The Derma Co. 2% Cica-Glow Daily Face Wash 100ml,100.0,The Derma Co. 2% Cica-Glow Daily Face Wash 100ml,The Derma Co.,Face,Face Cleanser,Cica,349.0,2.0,698.0,0.003611854237288136,349.0,,0.3894,45839.0,July,2025.0,Face Cleanser,349.0,698.0,0.00698
,Shoppers stop 167,East,West Bengal,Siliguri,,,Shoppers stop ,Non BA Counter,,,,167.0,SSL-SILIGURI( 167 ),,,8904417302738.0,Curly Hair Shampoo 300 ml,300.0,Curly Hair Shampoo 300 ml,BBLUNT,Hair Care,Shampoo,Curly,355.0,2.0,710.0,0.004128819047619047,355.0,,0.3894,45839.0,July,2025.0,BBLUNT,355.0,710.0,0.0071
,Shoppers stop 167,East,West Bengal,Siliguri,,,Shoppers stop ,Non BA Counter,,,,167.0,SSL-SILIGURI( 167 ),,,8906087774808.0,3% Niacinamide Foaming Face Wash,100.0,3% Niacinamide Foaming Face Wash,The Derma Co.,Face,Face Cleanser,Niacinamide,349.0,1.0,349.0,0.001805927118644068,349.0,,0.3894,45839.0,July,2025.0,Face Cleanser,349.0,349.0,0.00349
,Shoppers stop 167,East,West Bengal,Siliguri,,,Shoppers stop ,Non BA Counter,,,,167.0,SSL-SILIGURI( 167 ),,,8906087775607.0,10% Vitamin C Face Serum 30ml,30.0,10% Vitamin C Face Serum 30ml,The Derma Co.,Face,Face Serum,Vitamin C,649.0,1.0,649.0,0.0033583000000000003,649.0,,0.3894,45839.0,July,2025.0,Face Serum,649.0,649.0,0.00649
,Shoppers stop 167,East,West Bengal,Siliguri,,,Shoppers stop ,Non BA Counter,,,,167.0,SSL-SILIGURI( 167 ),,,8906087776093.0,3% Vitamin E Face Moisturizer,100.0,3% Vitamin E Face Moisturizer,The Derma Co.,Face,Moisturisers,Vitamin E,349.0,1.0,349.0,0.001805927118644068,349.0,,0.3894,45839.0,July,2025.0,Others,349.0,349.0,0.00349
,Shoppers stop 330,North,Uttrakhand,Dehradun,,,Shoppers stop ,Non BA Counter,,,,330.0,Shoppers Stop Ltd Unison Mall Dehra( 330 ),,,8904417313420.0,Rice Dewy Bright Sunscreen SPF 50 50g,50.0,ME Rice Dewy Bright Sunscreen SPF 50 50g,Mamaearth,Face,Sun Care,Rice,449.0,1.0,449.0,0.002323384745762712,449.0,,0.3894,45839.0,July,2025.0,Sun Care,449.0,449.0,0.00449
,Shoppers stop 330,North,Uttrakhand,Dehradun,,,Shoppers stop ,Non BA Counter,,,,330.0,Shoppers Stop Ltd Unison Mall Dehra( 330 ),,,8906087772330.0,Skin Correct Face Serum with Niacinamide and Ginger Extract for Acne Marks & Scars Ã¯Â¿Â½ 30 ml,30.0,Skin Correct Face Serum with Niacinamide and Ginger Extract for Acne Marks & Scars Ã¯Â¿Â½ 30 ml,Mamaearth,Face,Face Serum,Niacinamide,599.0,1.0,599.0,0.0030995711864406786,599.0,,0.3894,45839.0,July,2025.0,Others Face,599.0,599.0,0.00599
,Shoppers stop 330,North,Uttrakhand,Dehradun,,,Shoppers stop ,Non BA Counter,,,,330.0,Shoppers Stop Ltd Unison Mall Dehra( 330 ),,,8906087773016.0,Vitamin C Face Cream with Vitamin C & SPF 20 for Skin Illumination Ã¯Â¿Â½ 50g,50.0,Vitamin C Face Cream with Vitamin C & SPF 20 for Skin Illumination Ã¯Â¿Â½ 50g,Mamaearth,Face,Face Cream,Vitamin C,599.0,1.0,599.0,0.0030995711864406786,599.0,,0.3894,45839.0,July,2025.0,Others Face,599.0,599.0,0.00599
,Shoppers stop 330,North,Uttrakhand,Dehradun,,,Shoppers stop ,Non BA Counter,,,,330.0,Shoppers Stop Ltd Unison Mall Dehra( 330 ),,,8906087775546.0,Mamaearth Tea Tree Oil-Free Face Moisturizer 80g,80.0,Mamaearth Tea Tree Oil-Free Face Moisturizer 80g,Mamaearth,Face,Moisturisers,Tea Tree,319.0,1.0,319.0,0.001650689830508475,319.0,,0.3894,45839.0,July,2025.0,Others Face,319.0,319.0,0.00319
,Shoppers stop 330,North,Uttrakhand,Dehradun,,,Shoppers stop ,Non BA Counter,,,,330.0,Shoppers Stop Ltd Unison Mall Dehra( 330 ),,,8906087776567.0,2% Glutathione Face Serum,30.0,2% Glutathione Face Serum,The Derma Co.,Face,Face Serum,Glutathione,699.0,1.0,699.0,0.0036170288135593228,699.0,,0.3894,45839.0,July,2025.0,Face Serum,699.0,699.0,0.00699
,Shoppers stop 330,North,Uttrakhand,Dehradun,,,Shoppers stop ,Non BA Counter,,,,330.0,Shoppers Stop Ltd Unison Mall Dehra( 330 ),,,8906087778455.0,Aloe Vera Face Wash 100 ml,100.0,Aloe Vera Face Wash 100 ml,Mamaearth,Face,Face Cleanser,Aloe Vera,285.0,1.0,285.0,0.0014747542372881358,285.0,,0.3894,45839.0,July,2025.0,Face Cleanser,285.0,285.0,0.00285
,Shoppers stop 496,East,West Bengal,Siliguri,,,Shoppers stop ,Non BA Counter,,,,496.0,SSL-ML ACROPOLIS( 496 ),,,8906087778042.0,Pore Minimizing Face Serum,30.0,Pore Minimizing Face Serum,The Derma Co.,Face,Face Serum,Niacinamide,599.0,2.0,1198.0,0.006199142372881357,599.0,,0.3894,45839.0,July,2025.0,Face Serum,599.0,1198.0,0.01198
,Shoppers stop 8524,Northeast,Meghalaya ,Shilong ,,,Shoppers stop ,Non BA Counter,,,,8524.0,SSL- SHILONG( 8524 ),,,8904417307757.0,Rosemary Anti-Hair Fall Conditioner250ml,250.0,Rosemary Anti-Hair Fall Conditioner250ml,Mamaearth,Hair,Conditioner,Rosemary,349.0,1.0,349.0,0.001805927118644068,349.0,,0.3894,45839.0,July,2025.0,Other Hair,349.0,349.0,0.00349
,Shoppers stop 8524,Northeast,Meghalaya ,Shilong ,,,Shoppers stop ,Non BA Counter,,,,8524.0,SSL- SHILONG( 8524 ),,,8906087770534.0,Milky Soft Face Cream With Murumuru Butter for Babies 60 ml,60.0,Milky Soft Face Cream With Murumuru Butter for Babies 60 ml,Mamaearth,Baby,Moisturisers,Milky,199.0,1.0,199.0,0.0010297406779661018,199.0,,0.3894,45839.0,July,2025.0,Baby,199.0,199.0,0.00199
,Shoppers stop 130,North,Delhi,Noida,,,Shoppers stop ,Non BA Counter,,,,130.0,SSL-GIP NOIDA( 130 ),,,8906087772378.0,Onion Hair Serum with Onion & Biotin for Strong Frizz-Free Hair Ã¯Â¿Â½ 100 ml,100.0,Onion Hair Serum with Onion & Biotin for Strong Frizz-Free Hair Ã¯Â¿Â½ 100 ml,Mamaearth,Hair,Hair Serum,Onion,299.0,1.0,299.0,0.001547198305084746,299.0,,0.3894,45839.0,July,2025.0,Other Hair,299.0,299.0,0.00299
,Shoppers stop 130,North,Delhi,Noida,,,Shoppers stop ,Non BA Counter,,,,130.0,SSL-GIP NOIDA( 130 ),,,8906087772859.0,Vitamin C Face Wash with Vitamin C and Turmeric for Skin Illumination Ã¯Â¿Â½ 100ml,100.0,Vitamin C Face Wash with Vitamin C and Turmeric for Skin Illumination Ã¯Â¿Â½ 100ml,Mamaearth,Face,Face Cleanser,Vitamin C,285.0,1.0,285.0,0.0014747542372881358,285.0,,0.3894,45839.0,July,2025.0,Face Cleanser,285.0,285.0,0.00285
,Shoppers stop 150,West,Maharashtra,Aurangabad,,,Shoppers stop ,Non BA Counter,,,,150.0,SSL-CHHATRAPATI SAMBHAJINAGAR( 150 ),,,8904417300246.0,Hyaluronic Invisible Sunscreen Gel,50.0,Hyaluronic Invisible Sunscreen Gel,The Derma Co.,Face,Sun Care,Hyaluronic Acid,599.0,1.0,599.0,0.0030995711864406786,599.0,,0.3894,45839.0,July,2025.0,Suncare,599.0,599.0,0.00599
,Shoppers stop 150,West,Maharashtra,Aurangabad,,,Shoppers stop ,Non BA Counter,,,,150.0,SSL-CHHATRAPATI SAMBHAJINAGAR( 150 ),,,8904417300604.0,3% Kojic Acid Dark Spot Corrector,30.0,3% Kojic Acid Dark Spot Corrector,The Derma Co.,Face,Face Gel,Kojic Acid,499.0,1.0,499.0,0.0025821135593220345,499.0,,0.3894,45839.0,July,2025.0,Others,499.0,499.0,0.00499
,Shoppers stop 150,West,Maharashtra,Aurangabad,,,Shoppers stop ,Non BA Counter,,,,150.0,SSL-CHHATRAPATI SAMBHAJINAGAR( 150 ),,,8906087772040.0,10% Niacinamide Serum 30ml,30.0,10% Niacinamide Serum 30ml,The Derma Co.,Face,Face Serum,Niacinamide,599.0,1.0,599.0,0.0030995711864406786,599.0,,0.3894,45839.0,July,2025.0,Face Serum,599.0,599.0,0.00599
,Shoppers stop 150,West,Maharashtra,Aurangabad,,,Shoppers stop ,Non BA Counter,,,,150.0,SSL-CHHATRAPATI SAMBHAJINAGAR( 150 ),,,8906087773849.0,2% SALICYLIC ACID SERUM 30 ml,30.0,2% SALICYLIC ACID SERUM 30 ml,The Derma Co.,Face,Face Serum,Salicylic Acid,499.0,1.0,499.0,0.0025821135593220345,499.0,,0.3894,45839.0,July,2025.0,Face Serum,499.0,499.0,0.00499
,Shoppers stop 150,West,Maharashtra,Aurangabad,,,Shoppers stop ,Non BA Counter,,,,150.0,SSL-CHHATRAPATI SAMBHAJINAGAR( 150 ),,,8906087779308.0,Oil-Free Daily Face Wash,100.0,Oil-Free Daily Face Wash,The Derma Co.,Face,Face Cleanser,Glycolic Acid,275.0,1.0,275.0,0.0014230084745762716,275.0,,0.3894,45839.0,July,2025.0,Face Cleanser,275.0,275.0,0.00275
,Shoppers stop 150,West,Maharashtra,Aurangabad,,,Shoppers stop ,Non BA Counter,,,,150.0,SSL-CHHATRAPATI SAMBHAJINAGAR( 150 ),,,8906087779872.0,Glow+ Oil Free Moisturizer 100ml,100.0,Glow+ Oil Free Moisturizer 100ml,Aqualogica,Face,Moisturisers,Glow+,399.0,1.0,399.0,0.00206465593220339,399.0,,0.3894,45839.0,July,2025.0,Aqualogica,399.0,399.0,0.00399
,Shoppers stop 167,East,West Bengal,Siliguri,,,Shoppers stop ,Non BA Counter,,,,167.0,SSL-SILIGURI( 167 ),,,8904417302707.0,Intense Moisture Shampoo 300 ml,300.0,Intense Moisture Shampoo 300 ml,BBLUNT,Hair Care,Shampoo,Intense Moisture,399.0,1.0,399.0,0.00232028,399.0,,0.3894,45839.0,July,2025.0,BBLUNT,399.0,399.0,0.00399
,Shoppers stop 167,East,West Bengal,Siliguri,,,Shoppers stop ,Non BA Counter,,,,167.0,SSL-SILIGURI( 167 ),,,8906087771333.0,Mamaearth Ultra Light Indian Sunscreen with Carrot Seed Turmeric & SPF 50 PA+++ - 80ml,80.0,Mamaearth Ultra Light Indian Sunscreen with Carrot Seed Turmeric & SPF 50 PA+++ - 80ml,Mamaearth,Face,Sun Care,Ubtan,499.0,1.0,499.0,0.0025821135593220345,499.0,,0.3894,45839.0,July,2025.0,Sun Care,499.0,499.0,0.00499
,Shoppers stop 312,East,Jharkhand,Ranchi,,,Shoppers stop ,Non BA Counter,,,,312.0,SSL-RANCHI( 312 ),,,8904417302745.0,Intense Moisture Conditioner 250 g,250.0,Intense Moisture Conditioner 250 g,BBLUNT,Hair Care,Conditioner,Intense Moisture,399.0,1.0,399.0,0.00206465593220339,399.0,,0.3894,45839.0,July,2025.0,BBLUNT,399.0,399.0,0.00399
,Shoppers stop 312,East,Jharkhand,Ranchi,,,Shoppers stop ,Non BA Counter,,,,312.0,SSL-RANCHI( 312 ),,,8904417303285.0,Hair Fall Control Shampoo 300 ml,300.0,Hair Fall Control Shampoo 300 ml,BBLUNT,Hair Care,Shampoo,Hair Fall,355.0,1.0,355.0,0.0020644095238095237,355.0,,0.3894,45839.0,July,2025.0,BBLUNT,355.0,355.0,0.00355
,Shoppers stop 312,East,Jharkhand,Ranchi,,,Shoppers stop ,Non BA Counter,,,,312.0,SSL-RANCHI( 312 ),,,8906087779490.0,Hot Shot Heat Protection Hair Mist 150 ml,150.0,Hot Shot Heat Protection Hair Mist 150 ml,BBLUNT,Styling Products,Hair Spray,Hot Shot,499.0,1.0,499.0,0.0025821135593220345,499.0,,0.3894,45839.0,July,2025.0,BBLUNT,499.0,499.0,0.00499
,Shoppers stop 314,Northeast,Assam,Guwahati,,,Shoppers stop ,Non BA Counter,,,,314.0,SSL-GUWAHATI CITY CENTER( 314 ),,,8906087770671.0,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 100ml,100.0,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 100ml,Mamaearth,Face,Face Cleanser,Ubtan,285.0,1.0,285.0,0.0014747542372881358,285.0,,0.3894,45839.0,July,2025.0,Face Cleanser,285.0,285.0,0.00285
,Shoppers stop 314,Northeast,Assam,Guwahati,,,Shoppers stop ,Non BA Counter,,,,314.0,SSL-GUWAHATI CITY CENTER( 314 ),,,8906087772071.0,Ceramide + HA Intense Moisturizer 50gm,50.0,Ceramide + HA Intense Moisturizer 50gm,The Derma Co.,Face,Moisturisers,Ceramide,349.0,1.0,349.0,0.001805927118644068,349.0,,0.3894,45839.0,July,2025.0,Others,349.0,349.0,0.00349
,Shoppers stop 314,Northeast,Assam,Guwahati,,,Shoppers stop ,Non BA Counter,,,,314.0,SSL-GUWAHATI CITY CENTER( 314 ),,,8906087774624.0,2% Alpha Arbutin Face Serum,30.0,2% Alpha Arbutin Face Serum,The Derma Co.,Face,Face Serum,Arbutin,499.0,1.0,499.0,0.0025821135593220345,499.0,,0.3894,45839.0,July,2025.0,Face Serum,499.0,499.0,0.00499
,Shoppers stop 314,Northeast,Assam,Guwahati,,,Shoppers stop ,Non BA Counter,,,,314.0,SSL-GUWAHATI CITY CENTER( 314 ),,,8906087775546.0,Mamaearth Tea Tree Oil-Free Face Moisturizer 80g,80.0,Mamaearth Tea Tree Oil-Free Face Moisturizer 80g,Mamaearth,Face,Moisturisers,Tea Tree,319.0,1.0,319.0,0.001650689830508475,319.0,,0.3894,45839.0,July,2025.0,Others Face,319.0,319.0,0.00319
,Shoppers stop 314,Northeast,Assam,Guwahati,,,Shoppers stop ,Non BA Counter,,,,314.0,SSL-GUWAHATI CITY CENTER( 314 ),,,8906087775607.0,10% Vitamin C Face Serum 30ml,30.0,10% Vitamin C Face Serum 30ml,The Derma Co.,Face,Face Serum,Vitamin C,649.0,2.0,1298.0,0.0067166000000000005,649.0,,0.3894,45839.0,July,2025.0,Face Serum,649.0,1298.0,0.01298
,Shoppers stop 314,Northeast,Assam,Guwahati,,,Shoppers stop ,Non BA Counter,,,,314.0,SSL-GUWAHATI CITY CENTER( 314 ),,,8906087775713.0,1% Hyaluronic Sunscreen Aqua Gel,50.0,1% Hyaluronic Sunscreen Aqua Gel,The Derma Co.,Face,Sun Care,Hyaluronic Acid,499.0,1.0,499.0,0.0025821135593220345,499.0,,0.3894,45839.0,July,2025.0,Suncare,499.0,499.0,0.00499
,Shoppers stop 314,Northeast,Assam,Guwahati,,,Shoppers stop ,Non BA Counter,,,,314.0,SSL-GUWAHATI CITY CENTER( 314 ),,,8906087778677.0,The Derma Co. 5% Niacinamide Daily Face Serum,30.0,The Derma Co. 5% Niacinamide Daily Face Serum,The Derma Co.,Face,Face Serum,Niacinamide,499.0,2.0,998.0,0.005164227118644069,499.0,,0.3894,45839.0,July,2025.0,Face Serum,499.0,998.0,0.00998
,Shoppers stop 330,North,Uttrakhand,Dehradun,,,Shoppers stop ,Non BA Counter,,,,330.0,Shoppers Stop Ltd Unison Mall Dehra( 330 ),,,8904417300246.0,Hyaluronic Invisible Sunscreen Gel,50.0,Hyaluronic Invisible Sunscreen Gel,The Derma Co.,Face,Sun Care,Hyaluronic Acid,599.0,1.0,599.0,0.0030995711864406786,599.0,,0.3894,45839.0,July,2025.0,Suncare,599.0,599.0,0.00599
,Shoppers stop 330,North,Uttrakhand,Dehradun,,,Shoppers stop ,Non BA Counter,,,,330.0,Shoppers Stop Ltd Unison Mall Dehra( 330 ),,,8904417302707.0,Intense Moisture Shampoo 300 ml,300.0,Intense Moisture Shampoo 300 ml,BBLUNT,Hair Care,Shampoo,Intense Moisture,399.0,1.0,399.0,0.00232028,399.0,,0.3894,45839.0,July,2025.0,BBLUNT,399.0,399.0,0.00399
,Shoppers stop 330,North,Uttrakhand,Dehradun,,,Shoppers stop ,Non BA Counter,,,,330.0,Shoppers Stop Ltd Unison Mall Dehra( 330 ),,,8904417302745.0,Intense Moisture Conditioner 250 g,250.0,Intense Moisture Conditioner 250 g,BBLUNT,Hair Care,Conditioner,Intense Moisture,399.0,1.0,399.0,0.00206465593220339,399.0,,0.3894,45839.0,July,2025.0,BBLUNT,399.0,399.0,0.00399
,Shoppers stop 330,North,Uttrakhand,Dehradun,,,Shoppers stop ,Non BA Counter,,,,330.0,Shoppers Stop Ltd Unison Mall Dehra( 330 ),,,8906087775546.0,Mamaearth Tea Tree Oil-Free Face Moisturizer 80g,80.0,Mamaearth Tea Tree Oil-Free Face Moisturizer 80g,Mamaearth,Face,Moisturisers,Tea Tree,319.0,1.0,319.0,0.001650689830508475,319.0,,0.3894,45839.0,July,2025.0,Others Face,319.0,319.0,0.00319
,Shoppers stop 330,North,Uttrakhand,Dehradun,,,Shoppers stop ,Non BA Counter,,,,330.0,Shoppers Stop Ltd Unison Mall Dehra( 330 ),,,8906087776567.0,2% Glutathione Face Serum,30.0,2% Glutathione Face Serum,The Derma Co.,Face,Face Serum,Glutathione,699.0,1.0,699.0,0.0036170288135593228,699.0,,0.3894,45839.0,July,2025.0,Face Serum,699.0,699.0,0.00699
,Shoppers stop 330,North,Uttrakhand,Dehradun,,,Shoppers stop ,Non BA Counter,,,,330.0,Shoppers Stop Ltd Unison Mall Dehra( 330 ),,,8906087779476.0,Salon Secret High Shine CrÃ¨me Hair Colour Black Natural Black 108 g,108.0,Salon Secret High Shine CrÃ¨me Hair Colour Black Natural Black 108 g,BBLUNT,Hair Colour,Creme Hair Colour,Salon Secret,225.0,1.0,225.0,0.0011642796610169493,225.0,,0.3894,45839.0,July,2025.0,BBLUNT,225.0,225.0,0.00225
,Shoppers stop 496,East,West Bengal,Siliguri,,,Shoppers stop ,Non BA Counter,,,,496.0,SSL-ML ACROPOLIS( 496 ),,,8904417302738.0,Curly Hair Shampoo 300 ml,300.0,Curly Hair Shampoo 300 ml,BBLUNT,Hair Care,Shampoo,Curly,355.0,1.0,355.0,0.0020644095238095237,355.0,,0.3894,45839.0,July,2025.0,BBLUNT,355.0,355.0,0.00355
,Shoppers stop 496,East,West Bengal,Siliguri,,,Shoppers stop ,Non BA Counter,,,,496.0,SSL-ML ACROPOLIS( 496 ),,,8904417302776.0,Curly Hair Conditioner 250 g,250.0,Curly Hair Conditioner 250 g,BBLUNT,Hair Care,Conditioner,Curly,399.0,1.0,399.0,0.00206465593220339,399.0,,0.3894,45839.0,July,2025.0,BBLUNT,399.0,399.0,0.00399
,Shoppers stop 496,East,West Bengal,Siliguri,,,Shoppers stop ,Non BA Counter,,,,496.0,SSL-ML ACROPOLIS( 496 ),,,8904417306071.0,Curl Defining Leave-In Cream 150 g,150.0,Curl Defining Leave-In Cream 150 g,BBLUNT,Hair Care,Leave In Cream,Curly,550.0,2.0,1100.0,0.0056920338983050866,550.0,,0.3894,45839.0,July,2025.0,BBLUNT,550.0,1100.0,0.011
,Shoppers stop 496,East,West Bengal,Siliguri,,,Shoppers stop ,Non BA Counter,,,,496.0,SSL-ML ACROPOLIS( 496 ),,,8904417307320.0,Intense Shine Hair Mask 250 g,250.0,Intense Shine Hair Mask 250 g,BBLUNT,Hair Care,Hair Mask,Intense Shine,499.0,2.0,998.0,0.005164227118644069,499.0,,0.3894,45839.0,July,2025.0,BBLUNT,499.0,998.0,0.00998
,Shoppers stop 496,East,West Bengal,Siliguri,,,Shoppers stop ,Non BA Counter,,,,496.0,SSL-ML ACROPOLIS( 496 ),,,8906087772378.0,Onion Hair Serum with Onion & Biotin for Strong Frizz-Free Hair Ã¯Â¿Â½ 100 ml,100.0,Onion Hair Serum with Onion & Biotin for Strong Frizz-Free Hair Ã¯Â¿Â½ 100 ml,Mamaearth,Hair,Hair Serum,Onion,299.0,1.0,299.0,0.001547198305084746,299.0,,0.3894,45839.0,July,2025.0,Other Hair,299.0,299.0,0.00299
,Shoppers stop 496,East,West Bengal,Siliguri,,,Shoppers stop ,Non BA Counter,,,,496.0,SSL-ML ACROPOLIS( 496 ),,,8906087777090.0,AQ hydrate+ dewy Sunscreen SPF 50 50g,50.0,AQ Hydrate+ Dewy Sunscreen Gel SPF 50+ PA++++ 50g,Aqualogica,Face,Sun Care,Hydrate+,449.0,1.0,449.0,0.002323384745762712,449.0,,0.3894,45839.0,July,2025.0,Aqualogica,449.0,449.0,0.00449
,Shoppers stop 8524,Northeast,Meghalaya ,Shilong ,,,Shoppers stop ,Non BA Counter,,,,8524.0,SSL- SHILONG( 8524 ),,,8906087775089.0,Rice Water Shampoo 250 ml,250.0,Rice Water Shampoo 250 ml,Mamaearth,Hair,Shampoo,Rice,310.0,1.0,310.0,0.0018027238095238095,310.0,,0.3894,45839.0,July,2025.0,Shampoo,310.0,310.0,0.0031
,Shoppers stop 8524,Northeast,Meghalaya ,Shilong ,,,Shoppers stop ,Non BA Counter,,,,8524.0,SSL- SHILONG( 8524 ),,,8906087775096.0,Rice Water Conditioner 250 ml,250.0,Rice Water Conditioner 250 ml,Mamaearth,Hair,Conditioner,Rice,349.0,1.0,349.0,0.001805927118644068,349.0,,0.3894,45839.0,July,2025.0,Other Hair,349.0,349.0,0.00349
,Shoppers stop 8530,South-1,Kerala,Kochi ,,,Shoppers stop ,Non BA Counter,,,,8530.0,SSL KOCHI - FORUM THOMSUN MALL( 8530 ),,,8906087772880.0,Vitamin C Face Mask With Vitamin C & Kaolin Clay for Skin Illumination - 100 g,100.0,Vitamin C Face Mask With Vitamin C & Kaolin Clay for Skin Illumination - 100 g,Mamaearth,Face,Face Masks,Vitamin C,399.0,1.0,399.0,0.00206465593220339,399.0,,0.3894,45839.0,July,2025.0,Others Face,399.0,399.0,0.00399
,Shoppers stop 130,North,Delhi,Noida,,,Shoppers stop ,Non BA Counter,,,,130.0,SSL-GIP NOIDA( 130 ),,,8906087778363.0,1% Hyaluronic Tinted Sunscreen Gel 50 gm,50.0,1% Hyaluronic Tinted Sunscreen Gel 50 gm,The Derma Co.,Face,Sun Care,Hyaluronic Acid,699.0,1.0,699.0,0.0036170288135593228,699.0,,0.3894,45839.0,July,2025.0,Suncare,699.0,699.0,0.00699
,Shoppers stop 130,North,Delhi,Noida,,,Shoppers stop ,Non BA Counter,,,,130.0,SSL-GIP NOIDA( 130 ),,,8906087778462.0,Glow+ Dewy Sunscreen 50gm,50.0,AQ Glow+ Dewy Gel Sunscreen 50g with 2% C Hylauron + Papaya,Aqualogica,Face,Sun Care,Glow+,449.0,1.0,449.0,0.002323384745762712,449.0,,0.3894,45839.0,July,2025.0,Aqualogica,449.0,449.0,0.00449
,Shoppers stop 150,West,Maharashtra,Aurangabad,,,Shoppers stop ,Non BA Counter,,,,150.0,SSL-CHHATRAPATI SAMBHAJINAGAR( 150 ),,,8904417300123.0,Kojic Acid + L-Glutathione Daily Syndet Soap 75g x 2 (Pack of 2),150.0,Kojic Acid + L-Glutathione Daily Syndet Soap 75g x 2 (Pack of 2),The Derma Co.,Body,Soap,Kojic Acid,266.0,1.0,266.0,0.001546853333333333,266.0,,0.3894,45839.0,July,2025.0,Others,266.0,266.0,0.00266
,Shoppers stop 150,West,Maharashtra,Aurangabad,,,Shoppers stop ,Non BA Counter,,,,150.0,SSL-CHHATRAPATI SAMBHAJINAGAR( 150 ),,,8906087772064.0,2% Kojic Acid Cream 30gm,30.0,2% Kojic Acid Cream 30gm,The Derma Co.,Face,Cream,Kojic Acid,499.0,1.0,499.0,0.0025821135593220345,499.0,,0.3894,45839.0,July,2025.0,Others,499.0,499.0,0.00499
,Shoppers stop 150,West,Maharashtra,Aurangabad,,,Shoppers stop ,Non BA Counter,,,,150.0,SSL-CHHATRAPATI SAMBHAJINAGAR( 150 ),,,8906087774600.0,Mamaearth Retinol Night Cream 50 gm,50.0,Mamaearth Retinol Night Cream 50 gm,Mamaearth,Face,Face Cream,Retinol,699.0,2.0,1398.0,0.0072340576271186455,699.0,,0.3894,45839.0,July,2025.0,Others Face,699.0,1398.0,0.01398
,Shoppers stop 150,West,Maharashtra,Aurangabad,,,Shoppers stop ,Non BA Counter,,,,150.0,SSL-CHHATRAPATI SAMBHAJINAGAR( 150 ),,,8906087778455.0,Aloe Vera Face Wash 100 ml,100.0,Aloe Vera Face Wash 100 ml,Mamaearth,Face,Face Cleanser,Aloe Vera,285.0,1.0,285.0,0.0014747542372881358,285.0,,0.3894,45839.0,July,2025.0,Face Cleanser,285.0,285.0,0.00285
,Shoppers stop 150,West,Maharashtra,Aurangabad,,,Shoppers stop ,Non BA Counter,,,,150.0,SSL-CHHATRAPATI SAMBHAJINAGAR( 150 ),,,8906087778462.0,Glow+ Dewy Sunscreen 50gm,50.0,AQ Glow+ Dewy Gel Sunscreen 50g with 2% C Hylauron + Papaya,Aqualogica,Face,Sun Care,Glow+,449.0,1.0,449.0,0.002323384745762712,449.0,,0.3894,45839.0,July,2025.0,Aqualogica,449.0,449.0,0.00449
,Shoppers stop 150,West,Maharashtra,Aurangabad,,,Shoppers stop ,Non BA Counter,,,,150.0,SSL-CHHATRAPATI SAMBHAJINAGAR( 150 ),,,8906087779032.0,Rice Face Wash 100 ml,100.0,Rice Face Wash 100 ml,Mamaearth,Face,Face Cleanser,Rice,285.0,1.0,285.0,0.0014747542372881358,285.0,,0.3894,45839.0,July,2025.0,Face Cleanser,285.0,285.0,0.00285
,Shoppers stop 150,West,Maharashtra,Aurangabad,,,Shoppers stop ,Non BA Counter,,,,150.0,SSL-CHHATRAPATI SAMBHAJINAGAR( 150 ),,,8906087779872.0,Glow+ Oil Free Moisturizer 100ml,100.0,Glow+ Oil Free Moisturizer 100ml,Aqualogica,Face,Moisturisers,Glow+,399.0,1.0,399.0,0.00206465593220339,399.0,,0.3894,45839.0,July,2025.0,Aqualogica,399.0,399.0,0.00399
,Shoppers stop 167,East,West Bengal,Siliguri,,,Shoppers stop ,Non BA Counter,,,,167.0,SSL-SILIGURI( 167 ),,,8904417312386.0,Hibiscus Damage Repair Shampoo 250 ml,250.0,Hibiscus Damage Repair Shampoo 250 ml,Mamaearth,Hair,Shampoo,Hibiscus,310.0,2.0,620.0,0.003605447619047619,310.0,,0.3894,45839.0,July,2025.0,Shampoo,310.0,620.0,0.0062
