FY,Month,Channel,Inv. Date,Cust-SAP Code,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,MTD-Sale type,PO Type,Chain name for Dashboard,Zone,State
FY27,Jul'26,MT,2026-07-15,1102411,Apollo Healthco Limited-Bangalore,8904417312546.0,,Mamaearth,,Face,,,ME Vitamin C Face Wash 150 ml,419.0,218,31106.58,5599.18,97882,0.62499989783617,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102411,Apollo Healthco Limited-Bangalore,8904417322798.0,,Mamaearth,,Face,,,ME Ubtan Natural Glow Face Wash 200 ml,599.0,62,11644.97,2096.1,37138,0.629999730734019,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102411,Apollo Healthco Limited-Bangalore,8904417315073.0,,Mamaearth,,Hair,,,ME Rosemary Anti-Hairfall Shampoo 600ml,799.0,70,22175.34,1108.76,62930,0.63,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102411,Apollo Healthco Limited-Bangalore,8904417322798.0,,Mamaearth,,Face,,,ME Ubtan Natural Glow Face Wash 200 ml,599.0,72,13523.19,2434.18,43128,0.6299997681320719,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102411,Apollo Healthco Limited-Bangalore,8904417310351.0,,Mamaearth,,Hair,,,ME Rosemary Anti-Hairfall Shampoo 400 ml,533.0,167,35249.73,1762.48,100033,0.6299999999999999,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102411,Apollo Healthco Limited-Bangalore,8906087772187.0,,Mamaearth,,Hair,,,ME Onion Shampoo 400 ml,533.0,487,102794.12,5139.7,291713,0.6299999657197314,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102413,Apollo Healthco Limited-Chennai,8904417322569.0,,Mamaearth,,Baby,,,DermaSoft Body Lotion,549.0,17,5061.97,911.15,9333,0.36,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jul'26,MT,2026-07-15,1102413,Apollo Healthco Limited-Chennai,8904417303537.0,,Mamaearth,,Hair,,,ME Onion Hair Fall Control Shampoo 600ml,799.0,7,2217.53,110.88,6293,0.6299999999999999,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jul'26,MT,2026-07-15,1102413,Apollo Healthco Limited-Chennai,8906087772057.0,,The Derma Co,,Face,,,TDC 20% Vitamin C Serum 20 ml,899.0,3,1599.92,287.99,2697,0.2999962921764924,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jul'26,MT,2026-07-15,1102413,Apollo Healthco Limited-Chennai,8906087776604.0,,The Derma Co,,Face,,,TDC 2%Kojic Acid Face Serum 30 ml,499.0,24,8528.14,1535.07,14376,0.299999304396216,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jul'26,MT,2026-07-15,1102413,Apollo Healthco Limited-Chennai,8904417306521.0,,The Derma Co,,Face,,,TDC Sali-Cinamide Anti-Acne Serum,599.0,10,3553.39,639.61,5990,0.3,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jul'26,MT,2026-07-15,1102413,Apollo Healthco Limited-Chennai,8904417322552.0,,Mamaearth,,Baby,,,ME DermaSoft Head to Toe Wash 250ML,549.0,9,2679.86,482.37,4941,0.3600020238818052,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jul'26,MT,2026-07-15,1102413,Apollo Healthco Limited-Chennai,8906087775607.0,,The Derma Co,,Face,,,TDC 10% Vitamin C Face Serum 30 ML,649.0,18,7463.9,1343.5,12582,0.3,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jul'26,MT,2026-07-15,1102413,Apollo Healthco Limited-Chennai,8906087779292.0,,The Derma Co,,Face,,,TDC Oil-Free Daily Face Moisturizer,349.0,13,2691.44,484.46,4537,0.2999999999999999,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jul'26,MT,2026-07-15,1102413,Apollo Healthco Limited-Chennai,8904417322989.0,,The Derma Co,,Hair,,,TDC Triple Actives Anti-Dandruff Shampoo,499.0,14,4657.33,232.87,6986,0.3,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jul'26,MT,2026-07-15,1102413,Apollo Healthco Limited-Chennai,8906087775645.0,,The Derma Co,,Face,,,TDC 1% Salicylic Acid Gel FW 100 ml,299.0,40,7094.92,1277.09,11960,0.2999991638795987,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jul'26,MT,2026-07-15,1102413,Apollo Healthco Limited-Chennai,8904417321722.0,,Mamaearth,,Baby,,,ME Derma Soft Face Cream,329.0,6,1070.64,192.72,1974,0.36,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jul'26,MT,2026-07-15,1102413,Apollo Healthco Limited-Chennai,8904417322774.0,,Mamaearth,,Face,,,ME Rice Dewy Bright Face Wash 200 ml,549.0,23,4319.91,777.58,13777,0.63,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jul'26,MT,2026-07-15,1102413,Apollo Healthco Limited-Chennai,8906087773849.0,,The Derma Co,,Face,,,TDC 2% SALICYLIC ACID SERUM 30 ml,499.0,27,8793.31,1582.8,14823,0.2999993253727316,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jul'26,MT,2026-07-15,1102413,Apollo Healthco Limited-Chennai,8906087778042.0,,The Derma Co,,Face,,,TDC Pore Minimizing Face Serum,599.0,14,4974.75,895.46,8386,0.2999988075363701,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jul'26,MT,2026-07-15,1102413,Apollo Healthco Limited-Chennai,8906087772064.0,,The Derma Co,,Face,,,TDC 2% Kojic Acid Cream 30 gm,499.0,11,3256.19,586.11,5489,0.2999999999999999,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jul'26,MT,2026-07-15,1102413,Apollo Healthco Limited-Chennai,8904417314755.0,,The Derma Co,,Face,,,TDC 1% Kojic Acid Face Wash,549.0,763,107421.3,19335.84,342587,0.6300001459483284,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jul'26,MT,2026-07-15,1101013,Metro Cash & Carry India Pvt Ltd-(DC37)-T0RD,8904417307740.0,,Mamaearth,,Hair,,,ME Rosemary Anti-Hair Fall Shampoo 250ml,310.0,48,10370.49,518.51,16752,0.3499880611270296,Sales,Direct,Metro-CNC,South-2,Andhra Pradesh
FY27,Jul'26,MT,2026-07-15,1101012,Metro Cash & Carry India Pvt Ltd-(DC36)-T0RH,8906087771180.0,,Mamaearth,,Baby,,,"ME Moisturizing Soap for babies, 2*75gm",221.0,48,7399.06,369.94,11952,0.349983266398929,Sales,Direct,Metro-CNC,South-2,Andhra Pradesh
FY27,Jul'26,MT,2026-07-15,1100429,Metro Cash & Carry India Pvt Ltd-(DC17)-T0QT,8904417303537.0,,Mamaearth,,Hair,,,ME Onion Hair Fall Control Shampoo 600ml,799.0,24,9246.86,462.34,21576,0.55,Sales,Direct,Metro-CNC,South-2,Andhra Pradesh
FY27,Jul'26,MT,2026-07-15,1100429,Metro Cash & Carry India Pvt Ltd-(DC17)-T0QT,8906087771180.0,,Mamaearth,,Baby,,,"ME Moisturizing Soap for babies, 2*75gm",221.0,48,7398.86,369.94,11952,0.3500000000000001,Sales,Direct,Metro-CNC,South-2,Andhra Pradesh
FY27,Jul'26,MT,2026-07-15,1100429,Metro Cash & Carry India Pvt Ltd-(DC17)-T0QT,8906087770671.0,,Mamaearth,,Face,,,ME Ubtan Face Wash for Tan Removal 100ml,249.0,30,4709.62,847.76,8550,0.3500140350877193,Sales,Direct,Metro-CNC,South-2,Andhra Pradesh
FY27,Jul'26,MT,2026-07-15,1100429,Metro Cash & Carry India Pvt Ltd-(DC17)-T0QT,8906087771180.0,,Mamaearth,,Baby,,,"ME Moisturizing Soap for babies, 2*75gm",221.0,48,7398.68,369.94,11952,0.3500150602409638,Sales,Direct,Metro-CNC,South-2,Andhra Pradesh
FY27,Jul'26,MT,2026-07-15,1100428,Metro Cash & Carry India Pvt Ltd-(DC29)-T0RA,8904417318074.0,,Mamaearth,,Face,,,ME Beetroot Hydraful APC 200 g,449.0,36,7537.13,1356.68,19764,0.5499994940295487,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100428,Metro Cash & Carry India Pvt Ltd-(DC29)-T0RA,8906087770664.0,,Mamaearth,,Face,,,ME Tea Tree Facewash 100 ml,249.0,30,4709.76,847.76,8550,0.3499976608187134,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100428,Metro Cash & Carry India Pvt Ltd-(DC29)-T0RA,8906087771814.0,,Mamaearth,,Hair,,,ME Onion HF Control Conditioner 250ML,349.0,45,9890.48,1780.28,17955,0.3499994430520746,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100428,Metro Cash & Carry India Pvt Ltd-(DC29)-T0RA,8906087772460.0,,Mamaearth,,Face,,,ME Ubtan Face Scrub 100 gm,349.0,30,5767.38,1038.13,10470,0.3499990448901623,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100428,Metro Cash & Carry India Pvt Ltd-(DC29)-T0RA,8906087779032.0,,Mamaearth,,Face,,,ME Rice Face Wash 100 ml,285.0,36,5651.7,1017.3,10260,0.35,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100428,Metro Cash & Carry India Pvt Ltd-(DC29)-T0RA,8904417317183.0,,Mamaearth,,Body,,,ME Ubtan Moisturizing Body Lotion 400 ml,499.0,48,10049.49,1808.91,26352,0.55,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1101012,Metro Cash & Carry India Pvt Ltd-(DC36)-T0RH,8906087771180.0,,Mamaearth,,Baby,,,"ME Moisturizing Soap for babies, 2*75gm",221.0,48,7399.06,369.94,11952,0.349983266398929,Sales,Direct,Metro-CNC,South-2,Andhra Pradesh
FY27,Jul'26,MT,2026-07-15,1101007,Metro Cash & Carry India Pvt Ltd-(DC18)-T0SN,8906087771807.0,,Mamaearth,,Hair,,,ME Onion Hair fall control Shampoo 250ml,310.0,45,9722.11,486.1,15705,0.350002546959567,Sales,Direct,Metro-CNC,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1101007,Metro Cash & Carry India Pvt Ltd-(DC18)-T0SN,8906087770671.0,,Mamaearth,,Face,,,ME Ubtan Face Wash for Tan Removal 100ml,249.0,30,4709.73,847.76,8550,0.3500011695906433,Sales,Direct,Metro-CNC,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1101007,Metro Cash & Carry India Pvt Ltd-(DC18)-T0SN,8904417318081.0,,Mamaearth,,Face,,,ME VitC Daily Glow Moisturizing Crm 200,449.0,36,7537.09,1356.68,19764,0.550001517911354,Sales,Direct,Metro-CNC,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1101007,Metro Cash & Carry India Pvt Ltd-(DC18)-T0SN,8906087772378.0,,Mamaearth,,Hair,,,ME Onion Hair Serum 100 ml,299.0,12,1976.43,355.76,3588,0.3500027870680045,Sales,Direct,Metro-CNC,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1101007,Metro Cash & Carry India Pvt Ltd-(DC18)-T0SN,8904417305258.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow Sunscreen 50 g,349.0,72,15824.71,2848.46,28728,0.3500010442773601,Sales,Direct,Metro-CNC,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1101007,Metro Cash & Carry India Pvt Ltd-(DC18)-T0SN,8904417303537.0,,Mamaearth,,Hair,,,ME Onion Hair Fall Control Shampoo 600ml,799.0,24,9246.83,462.34,21576,0.5500013904338154,Sales,Direct,Metro-CNC,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1100426,Metro Cash & Carry India Pvt Ltd-(DC12)-T0QX,8904417317268.0,,Mamaearth,,Body,,,ME Vitamin C Daily Glow Body Lotion 400,499.0,24,5024.58,904.46,13176,0.5500121432908318,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100426,Metro Cash & Carry India Pvt Ltd-(DC12)-T0QX,8906087778233.0,,Mamaearth,,Face,,,ME Ubtan Natural Glow Face Wash 50 ml,125.0,100,6885.36,1239.41,12500,0.3500184,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100426,Metro Cash & Carry India Pvt Ltd-(DC12)-T0QX,8906087778240.0,,Mamaearth,,Face,,,ME VItamin C Daily Glow Face Wash 50 ml ,125.0,25,1721.34,309.85,3125,0.3500192,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1101013,Metro Cash & Carry India Pvt Ltd-(DC37)-T0RD,8906087772859.0,,Mamaearth,,Face,,,ME Vit C Face Wash 100 ml,285.0,30,4710.24,847.76,8550,0.3499415204678362,Sales,Direct,Metro-CNC,South-2,Andhra Pradesh
FY27,Jul'26,MT,2026-07-15,1101008,Metro Cash & Carry India Pvt Ltd-(DC26)-T0SP,8906087779032.0,,Mamaearth,,Face,,,ME Rice Face Wash 100 ml,285.0,60,9419.77,1695.5,17100,0.3499842105263158,Sales,Direct,Metro-CNC,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1101008,Metro Cash & Carry India Pvt Ltd-(DC26)-T0SP,8904417315073.0,,Mamaearth,,Hair,,,ME Rosemary Anti-Hairfall Shampoo 600ml,799.0,12,4623.55,231.18,10788,0.5499879495736002,Sales,Direct,Metro-CNC,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102414,Apollo Healthco Limited-Hubbli,8904417312546.0,,Mamaearth,,Face,,,ME Vitamin C Face Wash 150 ml,419.0,623,88896.33,16001.34,279727,0.6249998391288649,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102414,Apollo Healthco Limited-Hubbli,8904417310351.0,,Mamaearth,,Hair,,,ME Rosemary Anti-Hairfall Shampoo 400 ml,533.0,87,18363.64,918.18,52113,0.629999808109301,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102414,Apollo Healthco Limited-Hubbli,8904417311570.0,,Mamaearth,,Body,,,ME Vitamin C Lotion Soap Pack of 4,378.0,420,55944.02,2797.2,158760,0.6299998740236836,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102414,Apollo Healthco Limited-Hubbli,8904417315660.0,,Mamaearth,,Body,,,ME Rice Water Body Wash,299.0,402,42782.36,7700.82,120198,0.5799998336078803,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102414,Apollo Healthco Limited-Hubbli,8904417317053.0,,Mamaearth,,Body,,,ME Ubtan Moisturizing Body Wash 275 ml,299.0,267,28415.15,5114.72,79833,0.5799998747385167,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102414,Apollo Healthco Limited-Hubbli,8906087770640.0,,Mamaearth,,Baby,,,"ME Mosquto Repellant Patches, 24 pcs",249.0,146,19717.43,3549.14,36354,0.3599997249271057,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102414,Apollo Healthco Limited-Hubbli,8904417308129.0,,Mamaearth,,Baby,,,ME Baby MilkySoft Head To Toe Wash 400ml,499.0,451,70566.24,12701.92,225049,0.6299998666956974,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102414,Apollo Healthco Limited-Hubbli,8904417311587.0,,Mamaearth,,Body,,,ME Ubtan Lotion Soap Pack of 4,378.0,358,53614.78,2680.74,152150,0.6299998685507723,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102414,Apollo Healthco Limited-Hubbli,8904417311570.0,,Mamaearth,,Body,,,ME Vitamin C Lotion Soap Pack of 4,378.0,54,7192.8,359.64,20412,0.6299999999999999,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102414,Apollo Healthco Limited-Hubbli,8906087773924.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow Face Wash 250 ml,599.0,177,33693.76,6064.88,106023,0.6249998585212643,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102414,Apollo Healthco Limited-Hubbli,8904417310351.0,,Mamaearth,,Hair,,,ME Rosemary Anti-Hairfall Shampoo 400 ml,533.0,302,63745.03,3187.26,180898,0.6299998341606873,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102414,Apollo Healthco Limited-Hubbli,8906087776116.0,,Mamaearth,,Baby,,,ME Milky Soft Body Wash For Babies 400ml,499.0,28,4381.05,788.58,13972,0.6300007157171486,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102414,Apollo Healthco Limited-Hubbli,8904417314298.0,,Mamaearth,,Face,,,ME Rice Dewy Bright Face wash 150 ml,449.0,322,45946.42,8270.36,144578,0.6249997924995504,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102414,Apollo Healthco Limited-Hubbli,8904417315738.0,,Mamaearth,,Body,,,ME Vitamin C Body Wash 275ml,299.0,239,25435.28,4578.34,71461,0.5800000000000001,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102414,Apollo Healthco Limited-Hubbli,8906087772187.0,,Mamaearth,,Hair,,,ME Onion Shampoo 400 ml,533.0,235,49602.92,2480.14,140765,0.6299999289596135,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102414,Apollo Healthco Limited-Hubbli,8904417314298.0,,Mamaearth,,Face,,,ME Rice Dewy Bright Face wash 150 ml,449.0,1203,171656.95,30898.24,540147,0.6249998796623881,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1102414,Apollo Healthco Limited-Hubbli,8906087772187.0,,Mamaearth,,Hair,,,ME Onion Shampoo 400 ml,533.0,364,76831.76,3841.58,218036,0.6299999082720285,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1101073,Metro Cash & Carry India Pvt Ltd_DC33(T0SQ),8906087771814.0,,Mamaearth,,Hair,,,ME Onion HF Control Conditioner 250ML,349.0,45,9890.72,1780.28,17955,0.3499860763018657,Sales,Direct,Metro-CNC,South-1,Karnataka
FY27,Jul'26,MT,2026-07-15,1101013,Metro Cash & Carry India Pvt Ltd-(DC37)-T0RD,8904417303537.0,,Mamaearth,,Hair,,,ME Onion Hair Fall Control Shampoo 600ml,799.0,24,9246.81,462.34,21576,0.5500023173896922,Sales,Direct,Metro-CNC,South-2,Andhra Pradesh
FY27,Jul'26,MT,2026-07-15,1101013,Metro Cash & Carry India Pvt Ltd-(DC37)-T0RD,8904417315073.0,,Mamaearth,,Hair,,,ME Rosemary Anti-Hairfall Shampoo 600ml,799.0,24,9246.81,462.34,21576,0.5500023173896922,Sales,Direct,Metro-CNC,South-2,Andhra Pradesh
FY27,Jul'26,MT,2026-07-15,1101013,Metro Cash & Carry India Pvt Ltd-(DC37)-T0RD,8906087771180.0,,Mamaearth,,Baby,,,"ME Moisturizing Soap for babies, 2*75gm",221.0,48,7398.82,369.94,11952,0.3500033467202142,Sales,Direct,Metro-CNC,South-2,Andhra Pradesh
FY27,Jul'26,MT,2026-07-15,1101013,Metro Cash & Carry India Pvt Ltd-(DC37)-T0RD,8906087772859.0,,Mamaearth,,Face,,,ME Vit C Face Wash 100 ml,285.0,30,4709.72,847.76,8550,0.3500023391812865,Sales,Direct,Metro-CNC,South-2,Andhra Pradesh
FY27,Jul'26,MT,2026-07-15,1101013,Metro Cash & Carry India Pvt Ltd-(DC37)-T0RD,8906087771883.0,,Mamaearth,,Hair,,,ME Onion Hair Oil 150ml,372.0,24,6225.1,311.26,10056,0.3500039777247413,Sales,Direct,Metro-CNC,South-2,Andhra Pradesh
FY27,Jul'26,MT,2026-07-15,1101013,Metro Cash & Carry India Pvt Ltd-(DC37)-T0RD,8906087770022.0,,Mamaearth,,Baby,,,ME Baby Gentle cleansing shampoo 200ml,221.0,20,3082.84,154.14,4980,0.350004016064257,Sales,Direct,Metro-CNC,South-2,Andhra Pradesh
FY27,Jul'26,MT,2026-07-15,1101013,Metro Cash & Carry India Pvt Ltd-(DC37)-T0RD,8906087773924.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow Face Wash 250 ml,599.0,10,2335.06,420.31,5990,0.5400050083472454,Sales,Direct,Metro-CNC,South-2,Andhra Pradesh
FY27,Jul'26,MT,2026-07-15,1101013,Metro Cash & Carry India Pvt Ltd-(DC37)-T0RD,8906087771333.0,,Mamaearth,,Face,,,ME Ultra Light Sunscreen 80 G,499.0,36,6850.63,1233.12,17964,0.5500027833444667,Sales,Direct,Metro-CNC,South-2,Andhra Pradesh
FY27,Jul'26,MT,2026-07-15,1100427,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,8906087776123.0,,Mamaearth,,Baby,,,ME Milky Soft Body lotion 400 ml,499.0,12,3298.47,593.72,5988,0.3500016700066801,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100427,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,8904417317244.0,,Mamaearth,,Body,,,ME Rice Water Hydrating Body Lotion 400,499.0,24,5024.74,904.46,13176,0.55,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100427,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,8904417312546.0,,Mamaearth,,Face,,,ME Vitamin C Face Wash 150 ml,419.0,12,2054.75,369.86,5388,0.5499981440237565,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100427,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,8904417315738.0,,Mamaearth,,Body,,,ME Vitamin C Body Wash 275ml,299.0,24,3952.87,711.52,7176,0.3500013935340023,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100427,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,8904417316896.0,,Mamaearth,,Face,,,ME Rice Water Dewy Sunscreen 80 g,549.0,12,4620.5,831.69,8388,0.3500011921793037,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100427,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,8904417303308.0,,Mamaearth,,Face,,,ME N 100%Natural Lip Balm VitE&Strawbery,249.0,24,3291.86,592.53,5976,0.350001673360107,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100427,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,8904417322361.0,,Mamaearth,,Hair,,,ME Rice Shampoo 400ml,533.0,12,4449.7,222.49,7188,0.3500013912075682,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100427,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,8904417310245.0,,Mamaearth,,Hair,,,ME Onion hair oil 200 ml,444.0,12,3706.86,185.34,5988,0.35,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100427,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,8904417311570.0,,Mamaearth,,Body,,,ME Vitamin C Lotion Soap Pack of 4,378.0,24,6314.28,315.71,10200,0.3500009803921569,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100427,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,8904417317268.0,,Mamaearth,,Body,,,ME Vitamin C Daily Glow Body Lotion 400,499.0,24,5024.74,904.46,13176,0.55,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100427,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,8904417311501.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow Sunscreen 80 g,499.0,2,549.75,98.96,998,0.3499899799599197,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100427,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,8904417318746.0,,Mamaearth,,Face,,,ME Multani Mitti Oil Balance FW 150 ml,399.0,12,2967.97,534.23,5388,0.3500000000000001,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100427,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,8904417318081.0,,Mamaearth,,Face,,,ME VitC Daily Glow Moisturizing Crm 200,449.0,24,5024.74,904.46,13176,0.55,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100427,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,8904417319941.0,,Mamaearth,,Baby,,,ME Milky Soft HTT Wash - 200ml,249.0,12,1645.93,296.27,2988,0.35,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100427,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,8904417311501.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow Sunscreen 80 g,499.0,10,2748.73,494.77,4990,0.35,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100427,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,8906087778233.0,,Mamaearth,,Face,,,ME Ubtan Natural Glow Face Wash 50 ml,125.0,100,6885.58,1239.41,12500,0.3500008,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100427,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,8904417322798.0,,Mamaearth,,Face,,,ME Ubtan Natural Glow Face Wash 200 ml,599.0,96,21929.46,3947.31,57504,0.5500005217028381,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100427,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,8904417303315.0,,Mamaearth,,Face,,,ME N 100%Natural LipBalm VitE &raspberry,249.0,24,3291.86,592.53,5976,0.350001673360107,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100427,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,8904417317053.0,,Mamaearth,,Body,,,ME Ubtan Moisturizing Body Wash 275 ml,299.0,24,3952.87,711.52,7176,0.3500013935340023,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100427,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,8904417324617.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow Sunscreen 125 g,999.0,12,4571.68,822.9,11988,0.5500016683350017,Sales,Direct,Metro-CNC,South-2,Telangana
FY27,Jul'26,MT,2026-07-15,1100427,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,8906087778240.0,,Mamaearth,,Face,,,ME VItamin C Daily Glow Face Wash 50 ml ,125.0,100,6885.58,1239.41,12500,0.3500008,Sales,Direct,Metro-CNC,South-2,Telangana
